epoch,total_loss,avg_loss
80,0.0006684265404172461,4.116611385003948e-09
81,0.0006528542762060127,4.0207071139044836e-09
82,0.0006364432896292435,3.9196374374387586e-09
83,0.0006399888483123513,3.941473325690548e-09
84,0.0006282562553670144,3.86921628206053e-09
85,0.0006084367268354364,3.747154556702386e-09
86,0.000628879099103463,3.8730521644821676e-09
87,0.0006651478295511148,4.0964189215640215e-09
88,0.0006252433327070864,3.850660717650634e-09
89,0.000622850420730771,3.835923587854945e-09
90,0.0006345580726450286,3.908027028169884e-09
91,0.0006077230970744358,3.742759554078793e-09
92,0.0006630846667036063,4.083712604334503e-09
93,0.0006228150135904936,3.83570552733825e-09
94,0.0006312556045636817,3.887688252133555e-09
95,0.0005805590780096269,3.5754656131846234e-09
96,0.0006561881463282751,4.041239284414743e-09
97,0.0006176944861694501,3.804169943090601e-09
98,0.0006156532259221455,3.791598516515341e-09
99,0.0005879791194334854,3.621163120922108e-09
100,0.0006104064191999691,3.759285221064888e-09
101,0.00062801996586925,3.867761055528013e-09
102,0.0006614433327379466,4.0736041875062146e-09
103,0.0005451638222623087,3.357478289261815e-09
104,0.0006263157119480062,3.857265136124887e-09
105,0.0005869834454931614,3.6150311042670972e-09
106,0.0006019753624781636,3.7073612144763207e-09
107,0.0006014961640254218,3.704409994429011e-09
108,0.0006248335339371254,3.848136906610861e-09
109,0.000577286127190491,3.5553086239121712e-09
110,0.0006065081111716036,3.735276869748071e-09
111,0.0005628402350481154,3.4663412947233556e-09
112,0.0006217587400376314,3.829200298310873e-09
113,0.0005392572979916178,3.321102018141057e-09
114,0.0006051621458826943,3.726987527992303e-09
115,0.000563681135107179,3.4715201117622945e-09
116,0.0006010925668520253,3.70192437691011e-09
117,0.0006288054192874738,3.872598395592086e-09
118,0.0005416228157175943,3.3356704360798552e-09
119,0.0006219113953515968,3.830140450392595e-09
120,0.0005575090469700036,3.4335083232434186e-09
121,0.0005706770546313902,3.514605597182969e-09
122,0.0005556755478509372,3.4222164266900114e-09
123,0.000567673422982527,3.4961072529455453e-09
124,0.0005998021898555223,3.693977384512957e-09
125,0.000583289121664146,3.5922790221535967e-09
126,0.0005810310296442614,3.5783722025476e-09
127,0.000535612065501786,3.298652272864245e-09
128,0.000573739058425312,3.533463435579265e-09
129,0.0005822191175059627,3.585689231004925e-09
130,0.0005608142041233803,3.4538636603584356e-09
131,0.0005589304531990691,3.4422622800531438e-09
132,0.0006048470680977967,3.725047071235961e-09
133,0.0005243327921047338,3.229187069923779e-09
134,0.0005420314974650373,3.338187367758416e-09
135,0.0005475876359728887,3.3724057323131847e-09
136,0.0005361759112980239,3.3021248070678245e-09
137,0.0005612785094922186,3.456723158974821e-09
138,0.0005553378176152655,3.42013646120516e-09
139,0.0005317350394932344,3.2747749902584443e-09
140,0.0005415803776409973,3.3354090744212233e-09
141,0.0005640850136925875,3.4740074624019236e-09
142,0.0005295773499303913,3.261486515186585e-09
143,0.000523609597221578,3.224733158970876e-09
144,0.0005738985560181455,3.534445726925939e-09
145,0.0004973756574161833,3.0631672594346556e-09
146,0.0005349334824254761,3.2944731108341663e-09
147,0.0005374171161572314,3.30976896502024e-09
148,0.0005238998679154093,3.226520837303057e-09
149,0.0005834000236476415,3.592962029694848e-09
150,0.0005282099054939823,3.2530648906775283e-09
151,0.0004979118278085399,3.066469350252443e-09
152,0.0005554932043103572,3.4210934349328837e-09
153,0.0005416505410077165,3.335841186698013e-09
154,0.0005175238169393022,3.187252911132406e-09
155,0.0005605991361964433,3.4525391302522175e-09
156,0.0004669563345261825,2.8758250110928697e-09
157,0.0005440205408577484,3.3504372085121813e-09
158,0.0005254928517612632,3.2363314822123335e-09
159,0.0005648966461082968,3.479006029994499e-09
160,0.00045002863225830793,2.7715730586877617e-09
161,0.0005237090502233754,3.2253456561335654e-09
162,0.0004981064499274704,3.0676679615913384e-09
163,0.0005745197491400734,3.5382714437749713e-09
164,0.0005000922104666818,3.0798975843685944e-09
165,0.0005103796588379623,3.1432544748077716e-09
166,0.0005159846411178742,3.177773651517643e-09
167,0.0005325561409730735,3.2798318745916714e-09
168,0.00045946157165973673,2.829667319441882e-09
169,0.0005002311368617622,3.0807531847152064e-09
170,0.0005069577741692776,3.1221802526853452e-09
171,0.0005795416811783586,3.5691998126434726e-09
172,0.0004892695928658251,3.0132447689321816e-09
173,0.00046932713789382306,2.8904259814982977e-09
174,0.0005097461582609821,3.1393529605352e-09
175,0.0005557078123812345,3.422415132942265e-09
176,0.000469334443601485,2.890470974863339e-09
177,0.0004890556947462957,3.0119274432713303e-09
178,0.0005126742637147392,3.15738616466247e-09
179,0.00046951727576613906,2.891596975889705e-09
180,0.0005132705017555537,3.1610581916670488e-09
181,0.00048098056251755683,2.962195454401636e-09
182,0.0004955739277113548,3.0520710198823375e-09
183,0.000508417124514908,3.1311678943845837e-09
184,0.0004305953528294872,2.651890109990498e-09
185,0.0005073087415330603,3.1243417411334412e-09
186,0.0004634805288786593,2.8544187080281776e-09
187,0.0005004589277129291,3.0821560709781126e-09
188,0.0004897782924944338,3.016377676673054e-09
189,0.00044955671507074507,2.7686666814725666e-09
190,0.00046119982079772116,2.8403726038055658e-09
191,0.00047894454344522353,2.9496563064377916e-09
192,0.000473563313949898,2.9165151469141914e-09
193,0.0004834677437686878,2.977513156551199e-09
194,0.00045682493598525,2.813429178405585e-09
195,0.0004944384526484848,3.045078015732202e-09
196,0.0004764290358370161,2.9341641519034326e-09
197,0.0004582457650352449,2.8221795805660112e-09
198,0.0004570268960306363,2.8146729815340993e-09
199,0.0004862065102747683,2.994380286591787e-09
200,0.0004383487185229124,2.6996404483683396e-09
