epoch,train_total_loss,train_avg_loss,val_total_loss,val_avg_loss
1,1.42151484386837,0.0034586735860544283,0.8809222441671041,0.01957604987038009
2,1.6118392451180288,0.003921749988121725,0.05402572508355056,0.0012005716685233457
3,2.194521074641979,0.005339467334895326,0.0030876704652765476,6.861489922836773e-05
4,1.1787398959608792,0.0028679802821432584,0.00046538843717544944,1.0341965270565543e-05
5,1.2935944145737361,0.0031474316656295285,0.06825116065984432,0.0015166924591076517
6,2.1119473287536716,0.0051385579775028506,0.17081731181001633,0.0037959402624448075
7,1.3157765003804442,0.003201402677324682,0.04007202213238231,0.0008904893807196069
8,1.960919581926517,0.004771093873300528,0.002032265608127531,4.516145795838958e-05
9,0.8263024512489038,0.002010468251213878,0.046930498602271706,0.0010428999689393711
10,1.3852893957958567,0.003370533809722279,0.034344865521570435,0.0007632192338126763
11,1.5083276615653984,0.003669896986777125,1.1130589248244107,0.024734642773875794
12,1.766875145985074,0.0042989662919344866,1.407936690710395,0.03128748201578656
13,1.6834646386659504,0.004096021018651947,0.022407813263148738,0.0004979514058477497
14,1.9577723319714373,0.004763436330830748,0.1329184255024148,0.0029537427889425516
15,1.423961100920523,0.003464625549684971,0.9205592981514986,0.020456873292255526
16,1.8568038252528716,0.004517770864362218,0.0723485415563403,0.0016077453679186732
17,1.3846951103811032,0.003369087859808037,1.5270062039875276,0.033933471199722835
18,1.8374320749871726,0.004470637652036916,0.0037416771704081486,8.314838156462553e-05
19,1.4973764467130009,0.0036432516951654522,0.1775358620618039,0.003945241379151198
20,2.1946617700292226,0.005339809659438498,0.82018750298851,0.01822638895530022
21,1.0335484254173593,0.0025147163635458863,0.010728810598379011,0.00023841801329731137
22,1.7602387232959562,0.004282819278092351,0.3789698955069889,0.008421553233488642
23,1.986420391183513,0.00483313963791609,0.0026660992422820507,5.924664982849002e-05
24,1.7867476205433834,0.004347317811541079,0.004257693491293995,9.461541091764433e-05
25,1.6393560154726508,0.0039887007675733594,0.1878390250857256,0.004174200557460569
26,2.1831558148316565,0.005311814634626901,0.023339648311260987,0.0005186588513613553
27,2.2129520491850614,0.0053843115551947965,0.057366278424940874,0.0012748061872209083
28,1.6278325430139153,0.003960663121688359,0.2505742689323723,0.00556831708738605
29,1.458227833680887,0.003547999595330625,0.00125228162732056,2.7828480607123555e-05
30,1.3129354347035125,0.00319449010876767,0.005743551135889829,0.00012763446968644065
31,2.2214487249386923,0.00540498473221093,0.004570666751661382,0.00010157037225914181
32,1.4820361446569772,0.003605927359262718,0.024560436746594912,0.0005457874832576647
33,1.4145229265691506,0.0034416616218227508,0.5278276417937765,0.011729503150972811
34,1.907429787706143,0.004640948388579424,0.028191024846135965,0.0006264672188030214
35,1.3305105695360377,0.0032372519940049582,0.00016651803726476952,3.7004008281059895e-06
36,1.8957834877063175,0.004612611892229483,0.453783322056327,0.010084073823473934
37,1.262847303025357,0.003072621175244178,0.002929880476233293,6.510845502740652e-05
38,2.3231134225404357,0.005652344093772349,0.0051911371198070004,0.00011535860266237778
39,1.638207927547689,0.003985907366296081,0.0009041765937526563,2.0092813194503475e-05
40,1.1967981729020003,0.0029119176956253047,0.0037265064002152924,8.28112533381176e-05
41,1.5647073781776761,0.003807073912841061,0.3460493492594533,0.007689985539098962
42,1.3838975113600678,0.0033671472295865395,0.029139402754064223,0.0006475422834236494
43,1.4988353965787726,0.0036468014515298602,0.0028757829838023117,6.390628852894026e-05
44,1.395640088471981,0.0033957179768174723,0.13519974974188514,0.0030044388831530033
45,1.5367409246516444,0.0037390290137509596,0.007859782806878579,0.0001746618401528573
46,1.6133594136723544,0.003925448695066555,0.004007864223482505,8.906364941072234e-05
47,1.2314677987943727,0.0029962720165313205,0.011554279052433114,0.00025676175672073587
48,2.148115866277793,0.0052265592853474275,0.059610361984570766,0.0013246747107682393
49,1.6850816501496861,0.0040999553531622535,0.05780406726256,0.0012845348280568888
50,1.181094257032865,0.00287370865458118,0.0031545390721169617,7.010086826926582e-05
51,1.6113660371078695,0.003920598630432773,0.03811753962277194,0.0008470564360615986
52,1.210202870967926,0.0029445325327686765,0.08584758384147056,0.0019077240853660126
53,1.7243746290963364,0.004195558708263592,2.093045710395914,0.04651212689768698
54,2.0021453591129084,0.004871399900518025,0.1967968913376538,0.004373264251947862
55,1.6899749402680255,0.004111861168535342,0.0007058155185405453,1.5684789300901007e-05
56,1.4456167113880907,0.0035173155994844057,0.0064376300824856075,0.00014305844627745794
57,1.3635349797276524,0.0033176033570015873,0.17400696388481618,0.003866821419662582
58,1.3514994483552771,0.0032883198256819395,0.11943551837150514,0.0026541226304778918
59,1.5626955651036816,0.0038021789905199064,0.06777614829650798,0.0015061366288112883
60,2.0507513735395366,0.004989662709341938,0.09178765858265982,0.0020397257462813293
61,1.1874637985498577,0.0028892063225057366,0.031618446248278316,0.0007026321388506293
62,1.7208242044496813,0.004186920205473677,0.02982635843066531,0.0006628079651258957
63,1.8267639738017987,0.0044446812014642305,0.022587302456710576,0.0005019400545935684
64,1.9057759130820997,0.004636924362730169,0.10383264345186372,0.0023073920767080827
65,1.4599529626819658,0.003552196989493834,0.04068766433496792,0.0009041703185548427
66,1.6876990987600111,0.004106323841265234,0.20632308811667988,0.0045849575137039975
67,1.4512255179778384,0.003530962330846322,0.012190509226975952,0.00027090020504391004
68,1.1802291379285128,0.0028716037419185226,0.2940258969891844,0.0065339088219818755
69,1.8232948910762772,0.004436240610891185,0.4210649447941598,0.009356998773203552
70,1.2785770030856183,0.0031108929515465166,0.04360536690315468,0.0009690081534034373
71,2.038434635780622,0.0049596949775684235,0.01929173007126626,0.0004287051126948058
72,1.5689652476819422,0.0038174336926567938,0.01554127387019945,0.0003453616415599878
73,1.907135885440313,0.0046402332979083045,0.4306998286345828,0.009571107302990729
74,1.5196292926903243,0.00369739487272585,0.21490229964277802,0.004775606658728401
75,1.686870305270442,0.004104307312093532,0.0032772437282538027,7.282763840564006e-05
76,1.126571517174067,0.0027410499201315497,0.1365215280188735,0.0030338117337527443
77,1.6909588044063193,0.004114254998555522,0.01694085501995722,0.00037646344488793823
78,1.3973343985474427,0.003399840385760201,0.11637757137861264,0.0025861682528580585
79,1.5793185406310732,0.0038426241864503,0.0030857157077752045,6.857146017278232e-05
80,1.9229617797398124,0.004678739123454532,0.36177142608156754,0.008039365024034835
81,1.7431395423015228,0.004241215431390566,0.012186464800691956,0.0002708103289042657
82,1.4937186298529528,0.0036343518974524397,0.005079258754476135,0.00011287241676613633
83,1.6356944672586269,0.003979791891140211,0.18137934609969664,0.004030652135548814
84,1.615585057031776,0.003930863885722083,0.00010555987146271408,2.3457749213936463e-06
85,1.7437228841087407,0.004242634754522483,0.4700263170850075,0.01044502926855572
86,1.299442165683962,0.003161659770520589,0.02735719550935013,0.0006079376779855584
87,1.375952593525814,0.0033478165292598876,0.6882333558763246,0.015294074575029435
88,1.477141920160537,0.0035940192704635933,0.06692538081894255,0.0014872306848653899
89,1.0587565166836448,0.0025760499189383087,0.003500524176198731,7.778942613774958e-05
90,1.4092125764373546,0.003428741061891374,0.026662229772351883,0.0005924939949411529
91,1.4444249352602736,0.003514415900876578,0.03493606847357088,0.000776357077190464
92,1.2484468111748086,0.0030375834821771497,0.0029329486207030305,6.51766360156229e-05
93,1.1762952601838392,0.00286203226322102,0.011155874854996622,0.000247908330111036
94,1.640332569857743,0.0039910768123059435,0.0786890306241369,0.00174864512498082
95,1.6535330846341418,0.004023194853124433,0.021717407587403318,0.00048260905749785153
96,1.2528573997300012,0.003048314841192217,0.002216090622959425,4.924645828798722e-05
97,1.417401721519601,0.003448665989098786,1.2556696693722211,0.0279037704304938
98,1.658766610672317,0.004035928493119992,0.0003006498364887244,6.68110747752721e-06
99,1.2065007082014272,0.002935524837473059,0.4512791995457852,0.010028426656573004
100,2.0463070033195123,0.004978849156495164,0.01467634044630085,0.00032614089880668554
101,1.1437433396126313,0.002782830510006402,0.0021729307897742985,4.82873508838733e-05
