epoch,total_loss,avg_loss
1,228.42728634049155,0.0014227974583332808
2,0.05220709757091069,3.251806162076805e-07
3,0.018037508544727847,1.1234963091865266e-07
4,0.009558394870578914,5.9536056946077895e-08
5,0.006581794120393251,4.099580262845536e-08
6,0.005317764097968564,3.3122580773155465e-08
7,0.00420097023891031,2.6166443922754007e-08
8,0.0026296942734123276,1.6379489457435333e-08
9,0.0013473271258814482,8.392051759482822e-09
10,0.0006828297457267481,4.2531189782915266e-09
11,0.0003915486510626973,2.438826089784347e-09
12,0.0002807055135344088,1.748421117263428e-09
13,0.00021475032024714905,1.3376081934820057e-09
14,0.00018057312868777743,1.1247298545467863e-09
15,0.00016327022076807065,1.0169558061643287e-09
16,0.0001508591274263312,9.39651240914438e-10
17,0.0001379888164164267,8.594863618134558e-10
18,0.0001361938965443427,8.483064039685496e-10
19,0.00014594174376329798,9.09022496470202e-10
20,0.0001469477181087722,9.152883754937602e-10
21,0.00029848061051588167,1.8591362739858589e-09
22,0.00023373421465370194,1.4558525466134858e-09
23,0.0003049567943011763,1.8994742650246427e-09
24,0.0003277796819640216,2.041630428059033e-09
25,0.0003445922043593249,2.1463500283985155e-09
26,0.0003071611737036074,1.91320460985878e-09
27,0.00035260908388772157,2.1962844998861497e-09
28,0.0003781345012730665,2.3552738201227453e-09
29,0.00029188649468283554,1.8180637235146843e-09
30,0.0003364000393078862,2.0953237617901574e-09
31,0.0003315775456493216,2.06528605556794e-09
32,0.0003503702351017367,2.182339456746498e-09
33,0.00031714193208989643,1.975371428419516e-09
34,0.000356158500168641,2.2183926312918317e-09
35,0.00034084294486400133,2.122997140194841e-09
36,0.0003168836368590311,1.973762593486254e-09
37,0.00035291599418882044,2.1981961418941405e-09
38,0.0003316750452363693,2.0658933480103726e-09
39,0.0003517401065296818,2.1908719294521376e-09
40,0.0003394275028455617,2.114180823464395e-09
41,0.0003162140780247253,1.96959213459355e-09
42,0.00034674396116676353,2.1597526046214437e-09
43,0.00035181984344310704,2.191368584118812e-09
44,0.00029124358440772805,1.8140592496183575e-09
45,0.0003849217649238866,2.397549423997101e-09
46,0.00031780019955989907,1.9794715571660754e-09
47,0.00032926613456885247,2.0508890460725293e-09
48,0.0003523967427477101,2.194961897673656e-09
49,0.00033300782972435885,2.074194818523799e-09
50,0.00033615598073071315,2.093803602229322e-09
51,0.0003335020732010542,2.0772732964661922e-09
52,0.0003375153209830485,2.1022704797509062e-09
53,0.000351620282962992,2.1901255883785037e-09
54,0.00031006730009872806,1.931305902899619e-09
55,0.00037278439242449896,2.321949774674857e-09
56,0.0003373685961481324,2.1013565796405585e-09
57,0.00029658041418519673,1.8473005841567428e-09
58,0.00033864852005255683,2.10932879919125e-09
59,0.0003103477076680356,1.9330524682215634e-09
60,0.00033401240388271965,2.080451976248347e-09
61,0.0003418343220583635,2.1291720984276573e-09
62,0.0003333639130421854,2.0764127428693312e-09
63,0.0003266453659213898,2.03456515136526e-09
64,0.00031128735054221444,1.9389051906109975e-09
65,0.0003493697996284165,2.1761080775121244e-09
66,0.00033373066786634764,2.0786971364722554e-09
67,0.0003090509194948785,1.9249752067598385e-09
68,0.00033601949612434675,2.0929534850907314e-09
69,0.00031381196983274845,1.9546302030093707e-09
70,0.0003435203681561001,2.1396739178071363e-09
71,0.0003142721085805581,1.9574962539586796e-09
72,0.0003358420283565881,2.0918480974947563e-09
73,0.00029669650374723326,1.8480236673595016e-09
74,0.0003379138564358301,2.104752824300708e-09
75,0.00033081961577471496,2.060565162909005e-09
76,0.00033423265961120963,2.081823875795461e-09
77,0.00030039491241239775,1.8710598226847904e-09
78,0.0003398158981554652,2.116600008442741e-09
79,0.0003110851963143022,1.9376460392798553e-09
80,0.00032387308899712284,2.0172975620818874e-09
81,0.0003251725604887097,2.025391537040073e-09
82,0.00032137987329434916,2.0017681521685053e-09
83,0.00032482924802667185,2.023253158100206e-09
84,0.0003257054858193102,2.028710951362273e-09
85,0.00033918589256450336,2.112675913524325e-09
86,0.00032011275628637185,1.9938757025087317e-09
87,0.00030913184040553735,1.925479236150792e-09
88,0.0003195536216109924,1.9903930389104345e-09
89,0.00032581551915198645,2.0293963123301843e-09
90,0.0003046465598844876,1.8975419182081844e-09
91,0.00031721211720360146,1.9758085881082385e-09
92,0.00033445878349578484,2.083232326131654e-09
93,0.00033634959176833854,2.0950095408746205e-09
94,0.0002876439890643606,1.7916385695515398e-09
95,0.00037380357286558464,2.3282979100679214e-09
96,0.00028199662506823905,1.7564630208301508e-09
97,0.0003307382919373803,2.0600586238220365e-09
98,0.0003078466022658996,1.917473915999574e-09
99,0.0003451311815055605,2.149707137463939e-09
100,0.00030468581507106453,1.897786425686178e-09
101,0.0003234682383957661,2.0147758825757166e-09
102,0.00032707091203381435,2.0372157363144626e-09
103,0.00029801711091959765,1.8562492894311835e-09
104,0.0003226712909600074,2.0098119625283865e-09
105,0.00032408313622169757,2.018605876259421e-09
106,0.0003197460166042299,1.991591403220407e-09
107,0.0003095636197949812,1.9281686461057205e-09
108,0.0003512447174623697,2.187786316007485e-09
109,0.0003079657465047236,1.918216025766273e-09
110,0.000546071201726073,3.4012955734488937e-09
111,0.0002410863995412857,1.5016468566490127e-09
112,0.00033114193156375346,2.062572760568512e-09
113,0.0003217109699065233,2.0038304426496957e-09
114,0.00032290941606717975,2.011295164481524e-09
115,0.00029864454124080856,1.860157343852359e-09
116,0.00030416664175504757,1.89455266808087e-09
117,0.0003271754066555423,2.0378665984972865e-09
118,0.00033270215385119495,2.0722908653561237e-09
119,0.0003250301351543936,2.024504417086439e-09
120,0.00031343996268748723,1.95231309444831e-09
121,0.00031636400437179483,1.9705259758564096e-09
122,0.00033276191580059995,2.0726631026272513e-09
123,0.00031685305744134906,1.9735721244820804e-09
124,0.00031429893916474935,1.9576633727280896e-09
125,0.0003036561145658821,1.8913727643189707e-09
126,0.00035292276830151505,2.1982383355850903e-09
127,0.0002878497715609766,1.7929203201595572e-09
128,0.00032642327204567586,2.0331818026115295e-09
129,0.00030654707539331567,1.909379596091609e-09
130,0.0003114728869288627,1.9400608349457027e-09
131,0.00033160781982206027,2.0654746233030635e-09
132,0.00031188837301188746,1.942648759323613e-09
133,0.0003115483404237421,1.9405308096254214e-09
134,0.0003054829587501717,1.9027515680679402e-09
135,0.0003228896945951755,2.011172326003286e-09
136,0.0002954605715142056,1.8403254572726261e-09
137,0.00029091612798366924,1.8120196326560858e-09
138,0.0003553192541710258,2.2131652475958954e-09
139,0.00026789667683156914,1.6686391411389063e-09
140,0.00037134675756445766,2.3129952261283706e-09
141,0.00025998648973972975,1.6193692212903914e-09
142,0.00031885505239340325,1.9860418840060498e-09
143,0.00029480006046672083,1.8362113540294543e-09
144,0.00030914536682590573,1.925563487716482e-09
145,0.0003245342630045529,2.021415794681671e-09
146,0.0002886497696217006,1.7979032415333769e-09
147,0.0003301481334874064,2.0563827234684105e-09
148,0.0003183457454806225,1.982869580939174e-09
149,0.00028838204603631745,1.796235680521199e-09
150,0.00034632057497082736,2.157115473072398e-09
151,0.00028701468900245734,1.7877188691385588e-09
152,0.00031191409576550853,1.942808977785513e-09
153,0.0002990756431465338,1.862842533986931e-09
154,0.0003408833910821172,2.1232490662114585e-09
155,0.0003122692527971357,1.9450211326029333e-09
156,0.0003208584830000141,1.9985205857439152e-09
157,0.0002777090580210682,1.7297571942413995e-09
158,0.00031609042929918414,1.9688219678799122e-09
159,0.0002944562503486138,1.8340698753557429e-09
160,0.0002974235260386699,1.8525520469807775e-09
161,0.00030981296993551376,1.9297217650516592e-09
162,0.00031296107168701,1.9493302419650823e-09
163,0.00028718224047064527,1.788762491408459e-09
164,0.00032219853661675347,2.006867333238368e-09
165,0.0002997445503110239,1.867008933845479e-09
166,0.00030550865304236136,1.9029116092530666e-09
167,0.0003070985751686243,1.912814704441191e-09
168,0.00031164291802447745,1.941119901988673e-09
169,0.00031899790669077537,1.9869316758276364e-09
170,0.000298922264305368,1.8618871882886613e-09
171,0.000287990328800186,1.7937958043711911e-09
172,0.00030189988174852473,1.880433775248055e-09
173,0.0003112419391610031,1.9386223382477706e-09
174,0.0002930872521477319,1.8255428416905342e-09
175,0.00031316039628200574,1.9505717684555757e-09
176,0.0002713581999464024,1.6901998152976205e-09
177,0.000323685714511495,2.016130468841063e-09
178,0.00031640100719299057,1.9707564541008956e-09
179,0.00030047297308515215,1.8715460366068224e-09
180,0.00028637592616264875,1.7837402282348504e-09
181,0.0003044455635668912,1.8962899791146026e-09
182,0.0002876707078322799,1.7918049918546471e-09
183,0.00031572022690826054,1.966516100532305e-09
184,0.00027999248347896814,1.7439798906181836e-09
185,0.0003046126815301534,1.8973309012267572e-09
186,0.0002957678139821223,1.8422391682370526e-09
187,0.0002954341468863183,1.8401608670697753e-09
188,0.0002946574370290785,1.8353230001562056e-09
189,0.00036621572992475473,2.2810357645361807e-09
190,0.00031624049814394826,1.969756696713433e-09
191,0.00027257499017123367,1.6977787961932486e-09
192,0.0002881614747371884,1.7948618153897177e-09
193,0.0003109269221620542,1.936660202319893e-09
194,0.0002773609986259294,1.7275892482368476e-09
195,0.0002995237221787031,1.8656334689856187e-09
196,0.00034326218980181185,2.1380658108591317e-09
197,0.00025314889534266147,1.576780123967047e-09
198,0.00027388786455358926,1.7059562532924063e-09
199,0.0003270866161517165,2.0373135520325165e-09
200,0.00033527368494703445,2.088308075759489e-09
