epoch,train_total_loss,train_avg_loss,val_total_loss,val_avg_loss
1,9204690.254877435,22395.84003619814,787850.0927072415,17507.779837938702
2,2757598.2058184855,6709.484685689746,163220.53458554903,3627.1229907899783
3,447902.9408184586,1089.7881771738653,18384.34253665313,408.54094525895846
4,40252.531760522135,97.93803348058914,1165.42260861727,25.89828019149489
5,2390.833598189781,5.817113377590707,57.450600197471125,1.2766800043882471
6,135.28735521502543,0.32916631439178934,5.774436387992499,0.12832080862205553
7,17.41518209284317,0.04237270582200285,1.2491101476267275,0.027758003280593944
8,5.026311785479856,0.012229469064427874,0.4966478021136799,0.011036617824748443
9,2.3599380287919773,0.005741941675892889,0.2743662843936998,0.006097028542082218
10,1.4149341899311252,0.003442662262606144,0.17611409911944176,0.003913646647098706
11,0.9443791330856579,0.0022977594478969777,0.12064972237864367,0.002681104941747637
12,0.668177800431357,0.0016257367407088979,0.08598667177289118,0.0019108149282864707
13,0.4912071116530985,0.0011951511232435486,0.0633696733778657,0.001408214963952571
14,0.37213297985306215,0.0009054330410050174,0.047400106477965116,0.001053335699510336
15,0.2890273589023132,0.000703229583703925,0.03634619468280728,0.0008076932151734952
16,0.22848696865491286,0.0005559293641238756,0.02806660729657366,0.0006237023843683035
17,0.1837628317447742,0.0004471115127610078,0.02182470772906467,0.000484993505090326
18,0.1504102500669345,0.0003659616789949745,0.017310089755947874,0.0003846686612432861
19,0.1250307258657479,0.00030421101183880265,0.01372430098532701,0.0003049844663406002
20,0.10563380864183622,0.00025701656603853093,0.01094681926735123,0.00024326265038558288
21,0.09078278240397601,0.00022088268224811682,0.008889000377571104,0.0001975333417238023
22,0.07940768887558534,0.0001932060556583585,0.007278230633544247,0.0001617384585232055
23,0.07069823035818495,0.00017201515902234783,0.0060244950731286676,0.00013387766829174816
24,0.06401788732068943,0.00015576128301870908,0.005081221183524797,0.00011291602630055105
25,0.05889848494197926,0.00014330531616053347,0.004334822448615573,9.632938774701273e-05
26,0.05496088982703416,0.0001337247927665065,0.003773302754205623,8.38511723156805e-05
27,0.05193042731268764,0.00012635140465374123,0.0033291763324403895,7.39816962764531e-05
28,0.04966692909533785,0.00012084410972101667,0.003004849558563941,6.677443463475425e-05
29,0.047953528764726784,0.00011667525246892161,0.002758211509934358,6.12935891096524e-05
30,0.04669074341304255,0.00011360278202686753,0.0025739306208206075,5.7198458240457946e-05
31,0.045731199777128397,0.0001112681259784146,0.0024288274054627035,5.3973942343615635e-05
32,0.04503239404943788,0.0001095678687334255,0.002322818925589884,5.161819834644187e-05
33,0.04454843126637451,0.0001083903437138066,0.002248201115557068,4.9960024790157065e-05
34,0.04418910803392042,0.00010751607794141221,0.002188326103393002,4.8629468964288936e-05
35,0.04395932497735961,0.00010695699507873385,0.0021529850299575,4.784411177683334e-05
36,0.0438124698994621,0.00010659968345367908,0.0021285024499908684,4.730005444424152e-05
37,0.043718793156720864,0.00010637175950540356,0.00211034093039917,4.689646511998156e-05
38,0.043671282697295276,0.00010625616228052378,0.0021010019819085275,4.668893293130061e-05
39,0.043646713664373345,0.00010619638361161398,0.0020960641816695712,4.657920403710158e-05
40,0.043625474950021,0.00010614470790759366,0.0020942240160024845,4.653831146672188e-05
41,0.043621086512886556,0.00010613403044497946,0.002092988085579816,4.651084634621813e-05
42,0.043638130202142245,0.00010617549927528526,0.002093161750336838,4.651470556304084e-05
43,0.043624395402468236,0.00010614208127121225,0.002088361109956717,4.640802466570482e-05
44,0.04362741485960802,0.00010614942788225796,0.0020868990272000726,4.637553393777939e-05
45,0.04361770880713952,0.00010612581218282122,0.0020843139808465437,4.631808846325653e-05
46,0.04362980933101575,0.00010615525384675365,0.002082188598240697,4.627085773868215e-05
47,0.04362149661041656,0.00010613502824918871,0.002085851035888735,4.6352245241971885e-05
48,0.04362652677327699,0.00010614726708826519,0.0020867724215597808,4.637272047910624e-05
49,0.04364329612677724,0.00010618806843498112,0.002082025337034909,4.6267229711886864e-05
50,0.043646909575019974,0.00010619686027985396,0.002083909731284407,4.630910513965349e-05
51,0.04361786485537161,0.00010612619186221804,0.002091525375738093,4.647834168306873e-05
52,0.04362096447019192,0.00010613373350411659,0.0020818157894151737,4.626257309811497e-05
53,0.04362317761498327,0.00010613911828463084,0.0020799133348832948,4.622029633073988e-05
54,0.04362144983886463,0.0001061349144497923,0.0020814704047391317,4.625489788309182e-05
55,0.04361020050028371,0.00010610754379631074,0.0020840876354995498,4.631305856665666e-05
56,0.04361159560307147,0.00010611093820698655,0.002080293860109977,4.622875244688838e-05
57,0.0436101838115998,0.00010610750319124039,0.0020786249724094757,4.619166605354391e-05
58,0.04364528042523133,0.00010619289641175506,0.002080265908487913,4.62281312997314e-05
59,0.04359510720600383,0.00010607082045256407,0.0020843844208172256,4.631965379593835e-05
60,0.04360335277069691,0.00010609088265376377,0.0020792097084834857,4.6204660188521906e-05
61,0.04358991073320899,0.00010605817696644523,0.002078891598896178,4.619759108658174e-05
62,0.04360260077697315,0.00010608905298533614,0.002078917236506805,4.619816081126233e-05
63,0.04360245330099547,0.00010608869416300601,0.0020813983053285363,4.625329567396747e-05
64,0.043592898461422246,0.00010606544637815632,0.0020799963588566594,4.622214130792577e-05
65,0.04357987139167846,0.00010603375034471645,0.0020791336106051527,4.620296912455895e-05
66,0.043581420523572764,0.00010603751952207486,0.0020767506376364784,4.615001416969952e-05
67,0.043592560202803804,0.00010606462336448613,0.002077214387541963,4.616031972315473e-05
68,0.04357754490168739,0.00010602808978512746,0.002077735525525126,4.6171900567225016e-05
69,0.04357717766698322,0.00010602719627003216,0.002079543319276885,4.621207376170856e-05
70,0.04359288519309786,0.00010606541409512862,0.0020763532746084796,4.614118388018844e-05
71,0.0435679959408007,0.00010600485630365134,0.0020797518952624583,4.6216708783610186e-05
72,0.043561405373744325,0.00010598882086069179,0.002075850954722546,4.6130021216056575e-05
73,0.0435661434633594,0.00010600034905926862,0.002080101252153129,4.622447227006954e-05
