epoch,total_loss,avg_loss
1,312.9732277115913,0.001927495505481769
2,204.5942774120816,0.0012600264662972391
3,146.73065618225402,0.0009036641324743277
4,118.83211693797877,0.0007318465319848667
5,153.62749802011373,0.0009461394321723054
6,106.75482561431062,0.0006574666084528254
7,125.4637459938745,0.0007726884764947035
8,174.0196914693122,0.0010717280056986827
9,139.8378950078114,0.0008612139641923928
10,89.58482083453757,0.0005517223974092834
11,70.34775722259931,0.00043324787509376134
12,106.93376197322834,0.0006585686165386385
13,88.51487653071055,0.0005451329748832045
14,87.6553550747105,0.0005398394750032979
15,73.647947657997,0.0004535726238844943
16,94.02164679369483,0.0005790472972334983
17,94.45540983625938,0.0005817186960655982
18,75.78456266871443,0.0004667313079681624
19,49.44572614790675,0.00030451938529131535
20,64.4882487661242,0.0003971611583583736
21,63.147865675406344,0.0003889061954598754
22,42.77008195073888,0.0002634063665186877
23,59.07282644733575,0.0003638094168817214
24,34.69422121514786,0.00021366989102343284
25,43.66086885102157,0.0002688924196203899
26,52.58042489384031,0.00032382492713591736
27,44.433331023135494,0.0002736497510247116
28,33.88254393544503,0.0002086710471288024
29,46.03242182917218,0.00028349800662161924
30,40.98884137728641,0.00025243631254756897
31,27.410373457594215,0.00016881115368684582
32,33.95376077567082,0.0002091096473900884
33,41.76371892401038,0.0002572085194213963
34,32.97130447767993,0.00020305903369205428
35,33.23910026484771,0.00020470829672942982
36,29.110749274117158,0.0001792831891639445
37,48.06512596183815,0.0002960167390011772
38,22.228350101875513,0.00013689683692409154
39,26.290717116878124,0.00016191557165833067
40,24.40066763129585,0.00015027540065956686
41,30.318968120114594,0.00018672419749659483
42,22.843616671968974,0.00014068605415905954
43,35.216395755004534,0.00021688578615289817
44,41.570699766548486,0.00025601978017618994
45,47.55349235504712,0.00029286576188804246
46,41.49356596318677,0.00025554473935436784
47,33.57686273940453,0.00020678846076259313
48,40.19192600913689,0.00024752838223803767
49,25.721435701467854,0.00015840956132773216
50,23.26126707197227,0.00014325822071386418
51,23.63114272548091,0.00014553615887789785
52,14.077344956034018,8.669757260156565e-05
53,21.828737741557344,0.00013443576051164506
54,22.026541831609368,0.00013565396852684478
55,30.173233481573266,0.00018582666749751046
56,21.686662937220245,0.00013356077018482286
57,23.835961465178574,0.00014679756773095635
58,25.584648569472915,0.00015756713597379438
59,19.211455818166694,0.0001183168126361322
60,18.275285490598254,0.00011255125846414278
61,10.116698206832734,6.23052983367477e-05
62,11.867596164175142,7.30884824704547e-05
63,15.49709407037112,9.544132380611998e-05
64,15.030721481357638,9.256909388480621e-05
65,16.525986389799613,0.00010177792114329114
66,20.31659606724537,0.00012512299500067975
67,24.16279382406015,0.0001488104169046587
68,19.344790554766142,0.00011913797586277363
69,16.997685036041574,0.00010468295243692963
70,19.561554090646375,0.00012047294864692021
71,20.641955271824344,0.00012712677151881374
72,19.195600538335093,0.00011821916536822682
73,22.133793730566637,0.00013631449644070529
74,21.090510142673423,0.00012988926818297022
75,16.869908347087435,0.00010389601933257029
76,25.31465613600127,0.00015590434454004832
77,18.717111186360647,0.00011527231243101161
78,19.995724470868822,0.00012314685613290893
79,20.18811185926988,0.0001243317045276609
80,18.79711257798373,0.0001157650137521862
81,18.742694211924636,0.00011542986957144745
82,18.69676033391152,0.00011514697846262322
83,16.23628594542951,9.999375478330456e-05
84,17.361131687944308,0.00010692129656989961
85,17.332054232024383,0.00010674221842316385
86,19.63476788910654,0.00012092384749377386
87,17.735131030918463,0.00010922463113275276
88,16.20917052514567,9.98267601457488e-05
89,20.251667828560006,0.0001247231240942768
90,18.08058770830517,0.00011135218114036921
91,16.666220331310907,0.00010264157422299833
92,17.395216280718135,0.00010713121196700274
93,16.622138710069386,0.00010237009053272026
94,17.347493570295537,0.00010683730404867519
95,16.816303755143522,0.00010356588690942165
96,16.208197118601433,9.982076526640164e-05
97,18.099418853943238,0.00011146815575214622
98,17.43845416786062,0.000107397499386355
99,16.00519541497631,9.85705469196006e-05
100,18.785392603598446,0.00011569283442196946
